agent,prey,pred,agentPreyDist,agentPredDist,preyPredDist,utility
38,37,29,1,4,4,2.761632331555943
38,37,30,1,5,5,2.6807624455395853
38,37,31,1,5,5,2.6812349811821425
38,37,32,1,5,5,2.6812349811821425
38,37,33,1,4,4,2.7626471413247886
38,37,34,1,3,3,inf
38,37,35,1,2,2,inf
38,37,36,1,1,1,inf
38,37,37,1,1,0,inf
38,37,38,1,0,1,inf
38,37,39,1,1,2,inf
38,37,40,1,2,1,inf
38,37,41,1,3,2,inf
38,37,42,1,4,3,2.8023994381713595
38,37,43,1,5,4,2.724524956716593
38,37,44,1,5,4,2.724524956716593
38,37,45,1,5,4,2.72037051701762
38,37,46,1,4,3,2.8016510404661252
38,37,47,1,5,4,2.72037051701762
38,37,48,1,6,5,2.648549899396433
38,37,49,1,6,5,2.648549899396433
38,38,0,0,7,7,1.6086908440709768
38,38,1,0,8,8,1.588567851265607
38,38,2,0,7,7,1.6086908440709768
38,38,3,0,8,8,1.5874026434755533
38,38,4,0,8,8,1.5874026434755533
38,38,5,0,9,9,1.578744644610008
38,38,6,0,9,9,1.5781005911283867
38,38,7,0,10,10,1.569500148170014
38,38,8,0,11,11,1.565203649321806
38,38,9,0,12,12,1.562329964081476
38,38,10,0,13,13,1.5608934377423234
38,38,11,0,12,12,1.5623299640814765
38,38,12,0,11,11,1.565203649321806
38,38,13,0,12,12,1.5622377733082282
38,38,14,0,12,12,1.5618324182161984
38,38,15,0,11,11,1.5653365430291073
38,38,16,0,10,10,1.5692057710524687
38,38,17,0,10,10,1.5684041998553462
38,38,18,0,10,10,1.5680474410350906
38,38,19,0,9,9,1.5749813110790043
38,38,20,0,8,8,1.5842914586422392
38,38,21,0,9,9,1.577371741977157
38,38,22,0,8,8,1.5870412829318097
38,38,23,0,7,7,1.6060476859378885
38,38,24,0,7,7,1.605813392377898
38,38,25,0,6,6,1.6285624312767015
38,38,26,0,7,7,1.6086977001059861
38,38,27,0,6,6,1.6285775230056834
38,38,28,0,5,5,1.7059511208753302
38,38,29,0,4,4,1.7690562121129274
38,38,30,0,5,5,1.7141337294063708
38,38,31,0,5,5,1.7146141852447265
38,38,32,0,5,5,1.7146141852447265
38,38,33,0,4,4,1.7701109874011831
38,38,34,0,3,3,inf
38,38,35,0,2,2,inf
38,38,36,0,1,1,inf
38,38,37,0,1,1,inf
38,38,38,0,0,0,inf
38,38,39,0,1,1,inf
38,38,40,0,2,2,inf
38,38,41,0,3,3,inf
38,38,42,0,4,4,1.7704505614119188
38,38,43,0,5,5,1.7146021524616395
38,38,44,0,5,5,1.7146021524616395
38,38,45,0,5,5,1.7109880314509363
38,38,46,0,4,4,1.7695341129240356
38,38,47,0,5,5,1.7109880314509363
38,38,48,0,6,6,1.635975237487746
38,38,49,0,6,6,1.635975237487746
38,39,0,1,7,6,2.622402041604111
38,39,1,1,8,7,2.591580197210386
38,39,2,1,7,6,2.622402041604111
38,39,3,1,8,7,2.5906438367288205
38,39,4,1,8,7,2.5906438367288205
38,39,5,1,9,8,2.5834711983059186
38,39,6,1,9,8,2.5829491063696297
38,39,7,1,10,9,2.5709769074712256
38,39,8,1,11,10,2.567135261653918
38,39,9,1,12,11,2.56309937742734
38,39,10,1,13,12,2.5617925783424567
38,39,11,1,12,11,2.56309937742734
38,39,12,1,11,10,2.567135261653918
38,39,13,1,12,11,2.563439876088238
38,39,14,1,12,11,2.563200612623967
38,39,15,1,11,10,2.5674728109663287
38,39,16,1,10,9,2.5707615852400663
38,39,17,1,10,9,2.570035374588362
38,39,18,1,10,9,2.5694901664966174
38,39,19,1,9,8,2.5796548666400163
38,39,20,1,8,7,2.5869838328822397
38,39,21,1,9,8,2.5828167579785206
38,39,22,1,8,7,2.589813981748135
38,39,23,1,7,6,2.6202869142539855
38,39,24,1,7,6,2.6199597072537073
38,39,25,1,6,5,2.6344592656142276
38,39,26,1,7,6,2.6244855935690525
38,39,27,1,6,5,2.6344752008410817
38,39,28,1,5,4,2.7562424588431944
38,39,29,1,4,3,2.7662144903872905
38,39,30,1,5,4,2.7626337079516734
38,39,31,1,5,4,2.7628831167917483
38,39,32,1,5,4,2.7628831167917483
38,39,33,1,4,3,2.767531954940201
38,39,34,1,3,2,inf
38,39,35,1,2,1,inf
38,39,36,1,1,2,inf
38,39,37,1,1,2,inf
38,39,38,1,0,1,inf
38,39,39,1,1,0,inf
38,39,40,1,2,1,inf
38,39,41,1,3,2,inf
38,39,42,1,4,3,2.7686009528173328
38,39,43,1,5,4,2.764320126502879
38,39,44,1,5,4,2.764320126502879
38,39,45,1,5,4,2.761792531828164
38,39,46,1,4,3,2.7674142954492584
38,39,47,1,5,4,2.761792531828164
38,39,48,1,6,5,2.644736028823439
38,39,49,1,6,5,2.644736028823439
38,40,0,2,7,5,2.648450150830381
38,40,1,2,8,6,2.6081512885836604
38,40,2,2,7,5,2.648450150830381
38,40,3,2,8,6,2.607188260482184
38,40,4,2,8,6,2.607188260482184
38,40,5,2,9,7,2.5993354099246586
38,40,6,2,9,7,2.5986619886152535
38,40,7,2,10,8,2.5790177156710596
38,40,8,2,11,9,2.5740224404621954
38,40,9,2,12,10,2.56641848206561
38,40,10,2,13,11,2.5636300450092215
38,40,11,2,12,10,2.5664184820656097
38,40,12,2,11,9,2.5740224404621954
38,40,13,2,12,10,2.5667538382340664
38,40,14,2,12,11,2.562210878790961
38,40,15,2,11,11,2.5641623223613195
38,40,16,2,10,10,2.566556523958676
38,40,17,2,10,10,2.565987429214026
38,40,18,2,10,10,2.565672121460345
38,40,19,2,9,9,2.57212698065499
38,40,20,2,8,8,2.5780744809445957
38,40,21,2,9,9,2.5742274202678797
38,40,22,2,8,8,2.5801342610912354
38,40,23,2,7,7,2.5998900362291586
38,40,24,2,7,7,2.599675167264358
38,40,25,2,6,6,2.6103783495345265
38,40,26,2,7,7,2.6026267899523967
38,40,27,2,6,6,2.610389863119346
38,40,28,2,5,5,2.6733429036838583
38,40,29,2,4,4,2.6849983848743606
38,40,30,2,5,5,2.677870930295266
38,40,31,2,5,5,2.6780717129991327
38,40,32,2,5,5,2.6780717129991327
38,40,33,2,4,4,2.685888573152962
38,40,34,2,3,3,inf
38,40,35,2,2,2,inf
38,40,36,2,1,2,inf
38,40,37,2,1,1,inf
38,40,38,2,0,2,inf
38,40,39,2,1,1,inf
38,40,40,2,2,0,inf
38,40,41,2,3,1,inf
38,40,42,2,4,2,2.8134889733427464
38,40,43,2,5,3,2.790776561747946
38,40,44,2,5,3,2.790776561747946
38,40,45,2,5,3,2.7877664761275667
38,40,46,2,4,2,2.811970257032755
38,40,47,2,5,3,2.7877664761275667
38,40,48,2,6,4,2.6743664928055404
38,40,49,2,6,4,2.6743664928055404
38,41,0,3,7,4,2.9461142247492913
38,41,1,3,8,5,2.893239302524229
38,41,2,3,7,4,2.9461142247492913
38,41,3,3,8,5,2.8924868939621327
38,41,4,3,8,5,2.8924868939621327
38,41,5,3,9,6,2.8848969392187698
38,41,6,3,9,6,2.883911382145195
38,41,7,3,10,7,2.845581526101006
38,41,8,3,11,8,2.838141126592795
38,41,9,3,12,9,2.821763730319185
38,41,10,3,13,10,2.8163571559876477
38,41,11,3,12,9,2.821763730319185
38,41,12,3,11,8,2.838141126592795
38,41,13,3,12,9,2.8223328055123025
38,41,14,3,12,10,2.8093871656674287
38,41,15,3,11,11,2.80896598694481
38,41,16,3,10,11,2.8093789530118944
38,41,17,3,10,11,2.80908117962527
38,41,18,3,10,11,2.8089340260808173
38,41,19,3,9,10,2.8124605265921105
38,41,20,3,8,9,2.815325266161378
38,41,21,3,9,10,2.8135960818199854
38,41,22,3,8,9,2.8163874634069517
38,41,23,3,7,8,2.8275887254519514
38,41,24,3,7,8,2.8274704362757186
38,41,25,3,6,7,2.8319568691454773
38,41,26,3,7,8,2.8291371671948835
38,41,27,3,6,7,2.831962842905228
38,41,28,3,5,6,2.862685776361137
38,41,29,3,4,5,2.8792948967493133
38,41,30,3,5,6,2.864798614694017
38,41,31,3,5,6,2.8648971953121554
38,41,32,3,5,6,2.8648971953121554
38,41,33,3,4,5,2.8797880435359264
38,41,34,3,3,4,inf
38,41,35,3,2,3,inf
38,41,36,3,1,3,inf
38,41,37,3,1,2,inf
38,41,38,3,0,3,inf
38,41,39,3,1,2,inf
38,41,40,3,2,1,inf
38,41,41,3,3,0,inf
38,41,42,3,4,1,3.049363240071112
38,41,43,3,5,2,3.040214794516165
38,41,44,3,5,2,3.040214794516165
38,41,45,3,5,2,3.038104408026892
38,41,46,3,4,1,3.047601658256619
38,41,47,3,5,2,3.038104408026892
38,41,48,3,6,3,2.967626594648858
38,41,49,3,6,3,2.967626594648858
38,42,0,4,7,4,3.0084428461045585
38,42,1,4,8,5,2.9607004160582653
38,42,2,4,7,4,3.0084428461045585
38,42,3,4,8,5,2.960051645304978
38,42,4,4,8,5,2.960051645304978
38,42,5,4,9,6,2.952584876534852
38,42,6,4,9,6,2.9513786589263837
38,42,7,4,10,7,2.9032531951558447
38,42,8,4,11,8,2.894033186360073
38,42,9,4,12,9,2.8731948243150454
38,42,10,4,13,10,2.8661142445379904
38,42,11,4,12,9,2.8731948243150454
38,42,12,4,11,8,2.8940331863600735
38,42,13,4,12,9,2.873969834169979
38,42,14,4,12,10,2.857144429380669
38,42,15,4,11,11,2.8557827691395117
38,42,16,4,10,12,2.855442726872557
38,42,17,4,10,12,2.855246717832588
38,42,18,4,10,12,2.855173461190826
38,42,19,4,9,11,2.8571545099253592
38,42,20,4,8,10,2.8591214826423004
38,42,21,4,9,11,2.8578143729776015
38,42,22,4,8,10,2.859804436078189
38,42,23,4,7,9,2.8652216038933367
38,42,24,4,7,9,2.8651530286548628
38,42,25,4,6,8,2.8699329317206086
38,42,26,4,7,9,2.8659702077187
38,42,27,4,6,8,2.8699367227670405
38,42,28,4,5,7,2.885737371312217
38,42,29,4,4,6,2.910017225161412
38,42,30,4,5,7,2.8874914069413733
38,42,31,4,5,7,2.8875613259754926
38,42,32,4,5,7,2.8875613259754926
38,42,33,4,4,6,2.910263285763828
38,42,34,4,3,5,inf
38,42,35,4,2,4,inf
38,42,36,4,1,4,inf
38,42,37,4,1,3,inf
38,42,38,4,0,4,inf
38,42,39,4,1,3,inf
38,42,40,4,2,2,inf
38,42,41,4,3,1,inf
38,42,42,4,4,0,3.0656171354314488
38,42,43,4,5,1,3.063441336597427
38,42,44,4,5,1,3.063441336597427
38,42,45,4,5,2,3.0623261486076525
38,42,46,4,4,2,3.0642045917986014
38,42,47,4,5,2,3.062326148607653
38,42,48,4,6,3,3.0225800993907948
38,42,49,4,6,3,3.0225800993907948
38,43,0,5,7,4,3.0526153074456106
38,43,1,5,8,4,3.0136785193848796
38,43,2,5,7,3,3.052614430998701
38,43,3,5,8,4,3.013131983119042
38,43,4,5,8,5,3.0131284005910293
38,43,5,5,9,5,3.0061266023421935
38,43,6,5,9,5,3.0048720544066567
38,43,7,5,10,6,2.9553576108143105
38,43,8,5,11,7,2.9457613222193584
38,43,9,5,12,8,2.9232142440058713
38,43,10,5,13,9,2.9155192330433657
38,43,11,5,12,8,2.9232142440058713
38,43,12,5,11,7,2.9457613222193584
38,43,13,5,12,8,2.9240405058074557
38,43,14,5,12,9,2.904985168437337
38,43,15,5,11,10,2.903050826011659
38,43,16,5,10,11,2.902274185499974
38,43,17,5,10,12,2.902123945214943
38,43,18,5,10,11,2.902082759811486
38,43,19,5,9,12,2.903460762764159
38,43,20,5,8,11,2.905091670417445
38,43,21,5,9,12,2.9039275181567956
38,43,22,5,8,11,2.905634534338727
38,43,23,5,7,10,2.9095222650180537
38,43,24,5,7,10,2.90947355019826
38,43,25,5,6,9,2.9140328799913195
38,43,26,5,7,10,2.9100628847766083
38,43,27,5,6,9,2.914035776536436
38,43,28,5,5,8,2.9261798397457985
38,43,29,5,4,7,2.9499854530253558
38,43,30,5,5,8,2.92775691847823
38,43,31,5,5,8,2.927817756678301
38,43,32,5,5,8,2.927817756678301
38,43,33,5,4,7,2.950165112871547
38,43,34,5,3,6,inf
38,43,35,5,2,5,inf
38,43,36,5,1,5,inf
38,43,37,5,1,4,inf
38,43,38,5,0,5,inf
38,43,39,5,1,4,inf
38,43,40,5,2,3,inf
38,43,41,5,3,2,inf
38,43,42,5,4,1,3.075276883981238
38,43,43,5,5,0,3.074471055373399
38,43,44,5,5,1,3.074471025200675
38,43,45,5,5,2,3.073667297878542
38,43,46,5,4,2,3.074470463269781
38,43,47,5,5,1,3.0736672368069518
38,43,48,5,6,2,3.0633507043981942
38,43,49,5,6,3,3.0633499850579966
38,44,0,5,7,3,3.052614430998701
38,44,1,5,8,4,3.0136785193848796
38,44,2,5,7,4,3.0526153074456106
38,44,3,5,8,5,3.013128400591029
38,44,4,5,8,4,3.013131983119042
38,44,5,5,9,5,3.006126602342194
38,44,6,5,9,5,3.0048720544066567
38,44,7,5,10,6,2.9553576108143105
38,44,8,5,11,7,2.9457613222193584
38,44,9,5,12,8,2.9232142440058713
38,44,10,5,13,9,2.9155192330433657
38,44,11,5,12,8,2.9232142440058713
38,44,12,5,11,7,2.9457613222193584
38,44,13,5,12,8,2.9240405058074557
38,44,14,5,12,9,2.904985168437337
38,44,15,5,11,10,2.903050826011659
38,44,16,5,10,11,2.902274185499974
38,44,17,5,10,12,2.902123945214943
38,44,18,5,10,11,2.902082759811486
38,44,19,5,9,12,2.903460762764159
38,44,20,5,8,11,2.905091670417445
38,44,21,5,9,12,2.9039275181567956
38,44,22,5,8,11,2.905634534338727
38,44,23,5,7,10,2.9095222650180537
38,44,24,5,7,10,2.90947355019826
38,44,25,5,6,9,2.9140328799913195
38,44,26,5,7,10,2.9100628847766083
38,44,27,5,6,9,2.914035776536436
38,44,28,5,5,8,2.9261798397457985
38,44,29,5,4,7,2.9499854530253558
38,44,30,5,5,8,2.92775691847823
38,44,31,5,5,8,2.927817756678301
38,44,32,5,5,8,2.927817756678301
38,44,33,5,4,7,2.950165112871547
38,44,34,5,3,6,inf
38,44,35,5,2,5,inf
38,44,36,5,1,5,inf
38,44,37,5,1,4,inf
38,44,38,5,0,5,inf
38,44,39,5,1,4,inf
38,44,40,5,2,3,inf
38,44,41,5,3,2,inf
38,44,42,5,4,1,3.0752768839812377
38,44,43,5,5,1,3.0744710252006753
38,44,44,5,5,0,3.074471055373399
38,44,45,5,5,1,3.0736672368069518
38,44,46,5,4,2,3.0744704632697806
38,44,47,5,5,2,3.073667297878542
38,44,48,5,6,3,3.0633499850579975
38,44,49,5,6,2,3.0633507043981942
38,45,0,5,7,2,3.056787276971323
38,45,1,5,8,3,3.0255383967928715
38,45,2,5,7,3,3.0567865757572656
38,45,3,5,8,4,3.0251563483171844
38,45,4,5,8,3,3.0251638267168763
38,45,5,5,9,4,3.0194394738529935
38,45,6,5,9,4,3.0183221899524804
38,45,7,5,10,5,2.9765296620930117
38,45,8,5,11,6,2.9680476785141767
38,45,9,5,12,7,2.946261725964077
38,45,10,5,13,8,2.938838793896761
38,45,11,5,12,7,2.946261725964077
38,45,12,5,11,6,2.9680476785141767
38,45,13,5,12,7,2.946982012953568
38,45,14,5,12,8,2.9258820437355983
38,45,15,5,11,9,2.923238013468281
38,45,16,5,10,10,2.9218842220592594
38,45,17,5,10,11,2.921778374589211
38,45,18,5,10,10,2.92176023629031
38,45,19,5,9,11,2.922914324735374
38,45,20,5,8,11,2.9241697463253535
38,45,21,5,9,11,2.9232786062333886
38,45,22,5,8,11,2.9246191828250074
38,45,23,5,7,10,2.9281313523593004
38,45,24,5,7,10,2.928091967100348
38,45,25,5,6,9,2.931653911607203
38,45,26,5,7,10,2.928619264075064
38,45,27,5,6,9,2.931656136071215
38,45,28,5,5,8,2.942758717015494
38,45,29,5,4,7,2.9579644908304625
38,45,30,5,5,8,2.9440283945146195
38,45,31,5,5,8,2.944079140333399
38,45,32,5,5,8,2.944079140333399
38,45,33,5,4,7,2.958125443794261
38,45,34,5,3,6,inf
38,45,35,5,2,5,inf
38,45,36,5,1,5,inf
38,45,37,5,1,4,inf
38,45,38,5,0,5,inf
38,45,39,5,1,4,inf
38,45,40,5,2,3,inf
38,45,41,5,3,2,inf
38,45,42,5,4,2,3.0753308239586774
38,45,43,5,5,2,3.0747280395044783
38,45,44,5,5,1,3.07472810218359
38,45,45,5,5,0,3.0740572429692947
38,45,46,5,4,1,3.074741061779196
38,45,47,5,5,2,3.0740571851259935
38,45,48,5,6,2,3.0657915633772426
38,45,49,5,6,1,3.0657929458829383
38,46,0,4,7,3,3.0098148221297403
38,46,1,4,8,4,2.96484345725463
38,46,2,4,7,3,3.0098148221297407
38,46,3,4,8,4,2.9643230093190365
38,46,4,4,8,4,2.9643230093190365
38,46,5,4,9,5,2.95774390332129
38,46,6,4,9,5,2.9566472829641786
38,46,7,4,10,6,2.913807576404157
38,46,8,4,11,7,2.9055154370757155
38,46,9,4,12,8,2.8848244489011456
38,46,10,4,13,9,2.877982753654605
38,46,11,4,12,8,2.8848244489011456
38,46,12,4,11,7,2.9055154370757155
38,46,13,4,12,8,2.8854990931965685
38,46,14,4,12,9,2.8670163407396947
38,46,15,4,11,10,2.865096133956782
38,46,16,4,10,11,2.8643450191143196
38,46,17,4,10,12,2.8641802338785025
38,46,18,4,10,11,2.864121878333191
38,46,19,4,9,11,2.86599183728179
38,46,20,4,8,10,2.867648192829282
38,46,21,4,9,11,2.8665901303155614
38,46,22,4,8,10,2.8682616213828442
38,46,23,4,7,9,2.8735514086230602
38,46,24,4,7,9,2.8734881934772063
38,46,25,4,6,8,2.8772758551643727
38,46,26,4,7,9,2.8742808353377036
38,46,27,4,6,8,2.8772791822872517
38,46,28,4,5,7,2.892881884180768
38,46,29,4,4,6,2.907222159715088
38,46,30,4,5,7,2.8943479857642065
38,46,31,4,5,7,2.8944089493851193
38,46,32,4,5,7,2.8944089493851193
38,46,33,4,4,6,2.907459896510521
38,46,34,4,3,5,inf
38,46,35,4,2,4,inf
38,46,36,4,1,4,inf
38,46,37,4,1,3,inf
38,46,38,4,0,4,inf
38,46,39,4,1,3,inf
38,46,40,4,2,2,inf
38,46,41,4,3,1,inf
38,46,42,4,4,2,3.065586392368704
38,46,43,4,5,2,3.0634842832008164
38,46,44,4,5,2,3.0634842832008164
38,46,45,4,5,1,3.062425058527074
38,46,46,4,4,0,3.06422008179889
38,46,47,4,5,1,3.062425058527074
38,46,48,4,6,2,3.0232078289751882
38,46,49,4,6,2,3.0232078289751882
38,47,0,5,7,3,3.0567865757572656
38,47,1,5,8,3,3.0255383967928715
38,47,2,5,7,2,3.056787276971323
38,47,3,5,8,3,3.025163826716877
38,47,4,5,8,4,3.0251563483171844
38,47,5,5,9,4,3.0194394738529935
38,47,6,5,9,4,3.0183221899524804
38,47,7,5,10,5,2.9765296620930117
38,47,8,5,11,6,2.9680476785141767
38,47,9,5,12,7,2.946261725964077
38,47,10,5,13,8,2.938838793896761
38,47,11,5,12,7,2.946261725964077
38,47,12,5,11,6,2.9680476785141767
38,47,13,5,12,7,2.946982012953568
38,47,14,5,12,8,2.9258820437355983
38,47,15,5,11,9,2.923238013468281
38,47,16,5,10,10,2.9218842220592594
38,47,17,5,10,11,2.921778374589211
38,47,18,5,10,10,2.92176023629031
38,47,19,5,9,11,2.922914324735374
38,47,20,5,8,11,2.9241697463253535
38,47,21,5,9,11,2.923278606233389
38,47,22,5,8,11,2.9246191828250074
38,47,23,5,7,10,2.9281313523593004
38,47,24,5,7,10,2.928091967100348
38,47,25,5,6,9,2.931653911607203
38,47,26,5,7,10,2.928619264075064
38,47,27,5,6,9,2.931656136071215
38,47,28,5,5,8,2.942758717015494
38,47,29,5,4,7,2.9579644908304625
38,47,30,5,5,8,2.9440283945146195
38,47,31,5,5,8,2.944079140333399
38,47,32,5,5,8,2.944079140333399
38,47,33,5,4,7,2.958125443794261
38,47,34,5,3,6,inf
38,47,35,5,2,5,inf
38,47,36,5,1,5,inf
38,47,37,5,1,4,inf
38,47,38,5,0,5,inf
38,47,39,5,1,4,inf
38,47,40,5,2,3,inf
38,47,41,5,3,2,inf
38,47,42,5,4,2,3.0753308239586765
38,47,43,5,5,1,3.074728102183589
38,47,44,5,5,2,3.0747280395044783
38,47,45,5,5,2,3.0740571851259935
38,47,46,5,4,1,3.074741061779196
38,47,47,5,5,0,3.0740572429692947
38,47,48,5,6,1,3.0657929458829383
38,47,49,5,6,2,3.0657915633772426
38,48,0,6,7,2,3.0694571257881202
38,48,1,6,8,2,3.0561480419174014
38,48,2,6,7,1,3.069456088227219
38,48,3,6,8,2,3.0560739317756247
38,48,4,6,8,3,3.0560691875069304
38,48,5,6,9,3,3.052931488488702
38,48,6,6,9,3,3.0520670523538485
38,48,7,6,10,4,3.025451590370788
38,48,8,6,11,5,3.018904694627665
38,48,9,6,12,6,3.0002054979437602
38,48,10,6,13,7,2.993269881583502
38,48,11,6,12,6,3.0002054979437602
38,48,12,6,11,5,3.018904694627665
38,48,13,6,12,6,3.0007788833294633
38,48,14,6,12,7,2.976239374788606
38,48,15,6,11,8,2.9722982479229447
38,48,16,6,10,9,2.9697222547590707
38,48,17,6,10,10,2.9697169050019303
38,48,18,6,10,9,2.9697526303268615
38,48,19,6,9,10,2.9702216495539675
38,48,20,6,8,11,2.97079656272581
38,48,21,6,9,10,2.970314143585768
38,48,22,6,8,11,2.9710456267412146
38,48,23,6,7,11,2.9731820930550255
38,48,24,6,7,11,2.9731685573265088
38,48,25,6,6,10,2.9754729044408483
38,48,26,6,7,11,2.9734819333595333
38,48,27,6,6,10,2.9754735850134
38,48,28,6,5,9,2.9824373925304766
38,48,29,6,4,8,2.990429107138956
38,48,30,6,5,9,2.9832535762202554
38,48,31,6,5,9,2.9832878690612943
38,48,32,6,5,9,2.9832878690612943
38,48,33,6,4,8,2.9905288436265955
38,48,34,6,3,7,inf
38,48,35,6,2,6,inf
38,48,36,6,1,6,inf
38,48,37,6,1,5,inf
38,48,38,6,0,6,inf
38,48,39,6,1,5,inf
38,48,40,6,2,4,inf
38,48,41,6,3,3,inf
38,48,42,6,4,3,3.075919116863204
38,48,43,6,5,2,3.0758031819214957
38,48,44,6,5,3,3.075803151509473
38,48,45,6,5,2,3.075594528370529
38,48,46,6,4,2,3.075691805001729
38,48,47,6,5,1,3.0755944667911104
38,48,48,6,6,0,3.072769160125008
38,48,49,6,6,1,3.0727682945354835
38,49,0,6,7,1,3.069456088227219
38,49,1,6,8,2,3.0561480419174014
38,49,2,6,7,2,3.0694571257881202
38,49,3,6,8,3,3.0560691875069304
38,49,4,6,8,2,3.0560739317756247
38,49,5,6,9,3,3.052931488488702
38,49,6,6,9,3,3.0520670523538485
38,49,7,6,10,4,3.025451590370788
38,49,8,6,11,5,3.018904694627665
38,49,9,6,12,6,3.0002054979437602
38,49,10,6,13,7,2.993269881583502
38,49,11,6,12,6,3.0002054979437602
38,49,12,6,11,5,3.018904694627665
38,49,13,6,12,6,3.0007788833294633
38,49,14,6,12,7,2.976239374788606
38,49,15,6,11,8,2.9722982479229447
38,49,16,6,10,9,2.9697222547590707
38,49,17,6,10,10,2.9697169050019303
38,49,18,6,10,9,2.9697526303268615
38,49,19,6,9,10,2.9702216495539675
38,49,20,6,8,11,2.97079656272581
38,49,21,6,9,10,2.9703141435857683
38,49,22,6,8,11,2.9710456267412146
38,49,23,6,7,11,2.9731820930550255
38,49,24,6,7,11,2.9731685573265088
38,49,25,6,6,10,2.9754729044408483
38,49,26,6,7,11,2.9734819333595333
38,49,27,6,6,10,2.9754735850134
38,49,28,6,5,9,2.9824373925304766
38,49,29,6,4,8,2.990429107138956
38,49,30,6,5,9,2.9832535762202554
38,49,31,6,5,9,2.9832878690612943
38,49,32,6,5,9,2.9832878690612943
38,49,33,6,4,8,2.9905288436265955
38,49,34,6,3,7,inf
38,49,35,6,2,6,inf
38,49,36,6,1,6,inf
38,49,37,6,1,5,inf
38,49,38,6,0,6,inf
38,49,39,6,1,5,inf
38,49,40,6,2,4,inf
38,49,41,6,3,3,inf
38,49,42,6,4,3,3.0759191168632034
38,49,43,6,5,3,3.075803151509473
38,49,44,6,5,2,3.0758031819214957
38,49,45,6,5,1,3.075594466791111
38,49,46,6,4,2,3.075691805001729
38,49,47,6,5,2,3.075594528370529
38,49,48,6,6,1,3.0727682945354835
38,49,49,6,6,0,3.072769160125008
39,0,0,6,6,0,3.071940740000006
39,0,1,6,7,1,3.071774800884113
39,0,2,6,6,2,3.0719330854673257
39,0,3,6,7,2,3.070685111956932
39,0,4,6,7,1,3.0706767341827224
39,0,5,6,8,2,3.062073582459778
39,0,6,6,8,2,3.0593703445241998
39,0,7,6,9,3,3.053404659221051
39,0,8,6,10,4,3.032287043504578
39,0,9,6,11,5,3.0258828333561105
39,0,10,6,12,6,3.012834392168849
39,0,11,6,11,5,3.025882833356111
39,0,12,6,10,4,3.032287043504578
39,0,13,6,11,5,3.0276644890870026
39,0,14,6,11,6,3.0113606194595492
39,0,15,6,10,7,2.98338515777873
39,0,16,6,9,8,2.9806691499276106
39,0,17,6,9,9,2.979520117988407
39,0,18,6,9,8,2.9811679491919554
39,0,19,6,8,9,2.978297606187825
39,0,20,6,7,10,2.9785105004729084
39,0,21,6,8,9,2.977959918660741
39,0,22,6,7,10,2.978424890659624
39,0,23,6,6,11,2.979014373176433
39,0,24,6,6,11,2.9790245522292107
39,0,25,6,5,11,2.9811766158138635
39,0,26,6,6,11,2.979118286535181
39,0,27,6,5,11,2.9811726114371138
39,0,28,6,4,10,2.9835452481687637
39,0,29,6,3,9,2.990027473198035
39,0,30,6,4,10,2.9842168993074463
39,0,31,6,4,10,2.984244274043356
39,0,32,6,4,10,2.984244274043356
39,0,33,6,3,9,2.9900690176052915
39,0,34,6,2,8,2.996757869445344
39,0,35,6,1,7,inf
39,0,36,6,2,7,inf
39,0,37,6,2,6,inf
39,0,38,6,1,7,inf
39,0,39,6,0,6,inf
39,0,40,6,1,5,inf
39,0,41,6,2,4,3.0751914614217144
39,0,42,6,3,4,3.075201166507799
39,0,43,6,4,4,3.0751908406360595
39,0,44,6,4,3,3.075190840591743
39,0,45,6,4,2,3.0751452676923927
39,0,46,6,3,3,3.0752049015754173
39,0,47,6,4,3,3.075145251303657
39,0,48,6,5,2,3.0751147655619815
39,0,49,6,5,1,3.0751147348516894
39,1,0,7,6,1,3.0745936196684527
39,1,1,7,7,0,3.074660911598166
39,1,2,7,6,1,3.0745936196684527
39,1,3,7,7,2,3.0743272608253287
39,1,4,7,7,2,3.0743272608253287
39,1,5,7,8,2,3.071261227565237
39,1,6,7,8,1,3.0693822337638386
39,1,7,7,9,2,3.0651349574652427
39,1,8,7,10,3,3.0500097720903425
39,1,9,7,11,4,3.04471521970932
39,1,10,7,12,5,3.0333779211370677
39,1,11,7,11,4,3.04471521970932
39,1,12,7,10,3,3.0500097720903425
39,1,13,7,11,4,3.046253457565028
39,1,14,7,11,5,3.0319266832078435
39,1,15,7,10,6,3.0038539855102857
39,1,16,7,9,7,3.0009027214969786
39,1,17,7,9,8,2.999791896635702
39,1,18,7,9,7,3.001525049190359
39,1,19,7,8,8,2.998236887128556
39,1,20,7,7,9,2.9981486720382
39,1,21,7,8,8,2.997777155699302
39,1,22,7,7,9,2.997955621765084
39,1,23,7,6,10,2.9983122970109997
39,1,24,7,6,10,2.99833183600236
39,1,25,7,5,11,2.999940645635849
39,1,26,7,6,10,2.9983857653053083
39,1,27,7,5,11,2.999935212127934
39,1,28,7,4,11,3.0018212583664545
39,1,29,7,3,10,3.0066757545206126
39,1,30,7,4,11,3.002327708026198
39,1,31,7,4,11,3.002347468188537
39,1,32,7,4,11,3.002347468188537
39,1,33,7,3,10,3.0067063482806327
39,1,34,7,2,9,3.012597568561218
39,1,35,7,1,8,inf
39,1,36,7,2,8,inf
39,1,37,7,2,7,inf
